residence_sa2,NZDep_Decile,scenario,car_commuters_out,od_charged_commuters,od_trapped_commuters,od_charged_share,od_burden
158401,10.0,1a,396.0,9,9,0.0227,no_charge
157600,10.0,1a,36.0,0,0,0.0,no_charge
131300,2.0,1a,63.0,0,0,0.0,no_charge
127200,7.0,1c,78.0,0,0,0.0,no_charge
117300,7.0,1c,189.0,0,0,0.0,no_charge
116701,3.0,1c,864.0,99,99,0.1146,no_charge
118100,4.0,1c,648.0,66,48,0.1019,no_charge
117400,4.0,1c,390.0,9,9,0.0231,no_charge
160401,5.0,1c,834.0,51,51,0.0612,no_charge
134500,6.0,1c,84.0,0,0,0.0,no_charge
153600,9.0,1c,396.0,0,0,0.0,no_charge
153200,9.0,1c,216.0,6,6,0.0278,no_charge
154202,9.0,1c,477.0,9,9,0.0189,no_charge
154201,8.0,1c,582.0,27,27,0.0464,no_charge
155401,5.0,1c,462.0,21,21,0.0455,no_charge
147900,9.0,1c,60.0,0,0,0.0,no_charge
134800,7.0,1c,0.0,0,0,0.0,no_charge
133100,7.0,1c,396.0,96,63,0.2424,no_charge
132002,5.0,1c,387.0,117,66,0.3023,no_charge
132001,7.0,1c,480.0,129,129,0.2688,no_charge
130601,8.0,1c,726.0,183,183,0.2521,no_charge
135000,8.0,1c,834.0,174,144,0.2086,no_charge
131700,8.0,1c,708.0,132,132,0.1864,no_charge
116801,2.0,1c,732.0,93,93,0.127,no_charge
138100,5.0,1c,537.0,228,15,0.4246,no_charge
156901,5.0,1c,1068.0,84,84,0.0787,no_charge
129400,3.0,1c,453.0,87,87,0.1921,no_charge
121001,5.0,1c,858.0,81,81,0.0944,no_charge
122101,4.0,1c,690.0,84,84,0.1217,no_charge
121401,4.0,1c,468.0,27,27,0.0577,no_charge
122400,8.0,1c,723.0,105,105,0.1452,no_charge
123900,1.0,1c,606.0,120,105,0.198,no_charge
121800,3.0,1c,672.0,120,120,0.1786,no_charge
129300,4.0,1c,501.0,72,45,0.1437,no_charge
122802,5.0,1c,594.0,90,75,0.1515,no_charge
122801,6.0,1c,393.0,42,36,0.1069,no_charge
124401,4.0,1c,780.0,156,129,0.2,no_charge
126500,3.0,1c,438.0,87,45,0.1986,no_charge
125202,1.0,1c,237.0,39,27,0.1646,no_charge
127400,1.0,1c,531.0,165,66,0.3107,no_charge
125201,1.0,1c,408.0,117,54,0.2868,no_charge
137202,6.0,1c,519.0,117,117,0.2254,no_charge
139501,5.0,1c,363.0,75,75,0.2066,no_charge
137201,6.0,1c,423.0,69,69,0.1631,no_charge
138600,6.0,1c,396.0,87,87,0.2197,no_charge
138901,3.0,1c,519.0,111,111,0.2139,no_charge
154600,,1c,0.0,0,0,0.0,no_charge
152900,3.0,1c,498.0,27,27,0.0542,no_charge
152201,4.0,1c,846.0,69,69,0.0816,no_charge
156000,7.0,1c,6.0,0,0,0.0,no_charge
158602,2.0,1c,546.0,39,39,0.0714,no_charge
118300,4.0,1c,561.0,54,54,0.0963,no_charge
118700,2.0,1c,564.0,69,69,0.1223,no_charge
118200,3.0,1c,906.0,81,81,0.0894,no_charge
148300,4.0,1c,333.0,12,12,0.036,no_charge
149701,4.0,1c,567.0,15,15,0.0265,no_charge
146400,2.0,1c,558.0,30,30,0.0538,no_charge
149702,5.0,1c,312.0,21,21,0.0673,no_charge
158800,10.0,1c,684.0,21,21,0.0307,no_charge
152500,4.0,1c,294.0,21,21,0.0714,no_charge
122200,1.0,1c,537.0,99,99,0.1844,no_charge
123701,1.0,1c,441.0,102,102,0.2313,no_charge
123702,1.0,1c,327.0,63,51,0.1927,no_charge
157500,8.0,1c,747.0,57,57,0.0763,no_charge
126300,1.0,1c,579.0,138,114,0.2383,no_charge
134000,1.0,1c,171.0,30,30,0.1754,no_charge
159700,10.0,1c,276.0,0,0,0.0,no_charge
158700,10.0,1c,552.0,6,6,0.0109,no_charge
159500,10.0,1c,570.0,18,18,0.0316,no_charge
157702,10.0,1c,459.0,0,0,0.0,no_charge
157701,10.0,1c,450.0,0,0,0.0,no_charge
157901,8.0,1c,609.0,27,27,0.0443,no_charge
153400,1.0,1c,1095.0,93,93,0.0849,no_charge
131802,1.0,1c,0.0,0,0,0.0,no_charge
161900,9.0,1c,369.0,6,6,0.0163,no_charge
161800,1.0,1c,858.0,45,45,0.0524,no_charge
154701,2.0,1c,309.0,18,18,0.0583,no_charge
155301,2.0,1c,342.0,12,12,0.0351,no_charge
133000,1.0,1c,333.0,66,60,0.1982,no_charge
154101,7.0,1c,603.0,12,12,0.0199,no_charge
158002,2.0,1c,507.0,27,27,0.0533,no_charge
158001,7.0,1c,522.0,18,18,0.0345,no_charge
164302,8.0,1c,102.0,0,0,0.0,no_charge
164301,4.0,1c,93.0,0,0,0.0,no_charge
152300,7.0,1c,21.0,0,0,0.0,no_charge
148000,3.0,1c,342.0,15,15,0.0439,no_charge
136200,3.0,1c,192.0,87,0,0.4531,no_charge
136001,4.0,1c,516.0,0,0,0.0,no_charge
136900,5.0,1c,264.0,135,0,0.5114,pays_with_alternative
143301,3.0,1c,594.0,174,33,0.2929,no_charge
144400,2.0,1c,675.0,201,165,0.2978,no_charge
144800,2.0,1c,516.0,141,36,0.2733,no_charge
144201,6.0,1c,0.0,0,0,0.0,no_charge
140200,5.0,1c,570.0,174,24,0.3053,no_charge
140800,3.0,1c,726.0,276,102,0.3802,no_charge
141500,4.0,1c,528.0,216,87,0.4091,no_charge
138700,5.0,1c,456.0,162,0,0.3553,no_charge
141700,2.0,1c,408.0,153,93,0.375,no_charge
116900,3.0,1c,690.0,63,63,0.0913,no_charge
148401,1.0,1c,447.0,27,27,0.0604,no_charge
149400,9.0,1c,804.0,63,63,0.0784,no_charge
148200,9.0,1c,525.0,18,18,0.0343,no_charge
148600,10.0,1c,648.0,24,24,0.037,no_charge
155801,10.0,1c,438.0,0,0,0.0,no_charge
123600,3.0,1c,747.0,117,96,0.1566,no_charge
122600,4.0,1c,453.0,39,27,0.0861,no_charge
123400,4.0,1c,756.0,105,60,0.1389,no_charge
131801,5.0,1c,381.0,0,0,0.0,no_charge
132900,7.0,1c,471.0,81,81,0.172,no_charge
117500,3.0,1c,642.0,66,66,0.1028,no_charge
131500,7.0,1c,591.0,120,120,0.203,no_charge
130902,4.0,1c,492.0,66,66,0.1341,no_charge
130801,8.0,1c,399.0,69,69,0.1729,no_charge
130100,6.0,1c,645.0,84,84,0.1302,no_charge
129600,7.0,1c,738.0,123,123,0.1667,no_charge
130901,7.0,1c,570.0,90,90,0.1579,no_charge
145800,8.0,1c,933.0,207,207,0.2219,no_charge
144700,9.0,1c,714.0,126,93,0.1765,no_charge
137100,9.0,1c,435.0,69,69,0.1586,no_charge
128902,8.0,1c,348.0,42,42,0.1207,no_charge
128901,6.0,1c,384.0,69,69,0.1797,no_charge
129501,8.0,1c,564.0,93,93,0.1649,no_charge
144001,1.0,1c,681.0,222,222,0.326,no_charge
145102,3.0,1c,234.0,54,42,0.2308,no_charge
145101,1.0,1c,612.0,198,180,0.3235,no_charge
124000,5.0,1c,930.0,114,90,0.1226,no_charge
124600,6.0,1c,435.0,39,30,0.0897,no_charge
122700,5.0,1c,774.0,99,99,0.1279,no_charge
123300,4.0,1c,885.0,105,105,0.1186,no_charge
123100,5.0,1c,630.0,72,60,0.1143,no_charge
153100,3.0,1c,516.0,21,21,0.0407,no_charge
158502,5.0,1c,564.0,33,33,0.0585,no_charge
158501,8.0,1c,300.0,0,0,0.0,no_charge
136100,6.0,1c,84.0,0,0,0.0,no_charge
136002,4.0,1c,126.0,0,0,0.0,no_charge
153000,10.0,1c,369.0,12,12,0.0325,no_charge
137300,5.0,1c,174.0,15,15,0.0862,no_charge
138000,3.0,1c,459.0,84,84,0.183,no_charge
119100,1.0,1c,687.0,81,81,0.1179,no_charge
119400,1.0,1c,384.0,54,54,0.1406,no_charge
118900,1.0,1c,792.0,108,108,0.1364,no_charge
142202,3.0,1c,375.0,126,12,0.336,no_charge
142201,3.0,1c,315.0,87,0,0.2762,no_charge
143800,5.0,1c,666.0,207,174,0.3108,no_charge
132800,3.0,1c,639.0,285,0,0.446,no_charge
133500,3.0,1c,195.0,96,0,0.4923,no_charge
131600,2.0,1c,486.0,228,24,0.4691,no_charge
132100,6.0,1c,447.0,234,0,0.5235,pays_with_alternative
148800,4.0,1c,348.0,21,21,0.0603,no_charge
149300,6.0,1c,645.0,54,54,0.0837,no_charge
147800,2.0,1c,606.0,36,36,0.0594,no_charge
150000,10.0,1c,672.0,6,6,0.0089,no_charge
151200,10.0,1c,600.0,15,15,0.025,no_charge
163902,3.0,1c,117.0,0,0,0.0,no_charge
128800,2.0,1c,894.0,201,99,0.2248,no_charge
127500,9.0,1c,111.0,21,21,0.1892,no_charge
128401,8.0,1c,924.0,114,114,0.1234,no_charge
124301,9.0,1c,588.0,69,69,0.1173,no_charge
125100,6.0,1c,0.0,0,0,0.0,no_charge
125701,8.0,1c,570.0,72,72,0.1263,no_charge
124900,8.0,1c,591.0,75,75,0.1269,no_charge
126701,9.0,1c,219.0,9,9,0.0411,no_charge
127900,7.0,1c,354.0,51,51,0.1441,no_charge
127801,9.0,1c,426.0,51,51,0.1197,no_charge
126702,8.0,1c,471.0,75,75,0.1592,no_charge
129700,1.0,1c,471.0,273,0,0.5796,pays_with_alternative
151301,5.0,1c,873.0,57,57,0.0653,no_charge
126200,3.0,1c,858.0,144,75,0.1678,no_charge
125600,5.0,1c,672.0,108,54,0.1607,no_charge
125800,2.0,1c,735.0,156,66,0.2122,no_charge
159600,6.0,1c,552.0,24,24,0.0435,no_charge
160300,7.0,1c,606.0,21,21,0.0347,no_charge
142901,5.0,1c,456.0,102,102,0.2237,no_charge
142002,4.0,1c,201.0,45,30,0.2239,no_charge
143600,2.0,1c,639.0,147,147,0.23,no_charge
158300,5.0,1c,1071.0,54,54,0.0504,no_charge
162500,2.0,1c,414.0,15,15,0.0362,no_charge
133400,9.0,1c,78.0,0,0,0.0,no_charge
132700,7.0,1c,27.0,0,0,0.0,no_charge
133800,8.0,1c,21.0,0,0,0.0,no_charge
119201,2.0,1c,279.0,33,33,0.1183,no_charge
120201,1.0,1c,729.0,144,144,0.1975,no_charge
120202,1.0,1c,1257.0,201,201,0.1599,no_charge
120203,1.0,1c,603.0,141,141,0.2338,no_charge
159202,9.0,1c,546.0,30,30,0.0549,no_charge
159101,9.0,1c,588.0,12,12,0.0204,no_charge
159201,10.0,1c,366.0,0,0,0.0,no_charge
152000,3.0,1c,825.0,72,72,0.0873,no_charge
152400,4.0,1c,900.0,54,54,0.06,no_charge
150400,4.0,1c,993.0,81,81,0.0816,no_charge
154500,5.0,1c,399.0,12,12,0.0301,no_charge
163400,1.0,1c,624.0,54,54,0.0865,no_charge
134302,6.0,1c,21.0,0,0,0.0,no_charge
134301,4.0,1c,42.0,0,0,0.0,no_charge
134700,2.0,1c,540.0,120,120,0.2222,no_charge
130500,8.0,1c,489.0,93,93,0.1902,no_charge
131000,9.0,1c,495.0,93,93,0.1879,no_charge
134400,4.0,1c,564.0,234,0,0.4149,no_charge
141801,1.0,1c,366.0,153,117,0.418,no_charge
141802,1.0,1c,333.0,159,102,0.4775,no_charge
132501,2.0,1c,324.0,39,39,0.1204,no_charge
137500,1.0,1c,375.0,96,96,0.256,no_charge
160601,10.0,1c,465.0,6,6,0.0129,no_charge
116500,1.0,1c,495.0,63,63,0.1273,no_charge
140901,5.0,1c,546.0,105,105,0.1923,no_charge
140902,2.0,1c,276.0,57,57,0.2065,no_charge
120500,3.0,1c,531.0,51,42,0.096,no_charge
120800,1.0,1c,540.0,63,51,0.1167,no_charge
146800,7.0,1c,585.0,99,99,0.1692,no_charge
146100,5.0,1c,786.0,90,90,0.1145,no_charge
150200,10.0,1c,570.0,24,24,0.0421,no_charge
153301,8.0,1c,495.0,15,9,0.0303,no_charge
151600,10.0,1c,624.0,21,21,0.0337,no_charge
147500,8.0,1c,861.0,99,99,0.115,no_charge
148501,10.0,1c,537.0,18,18,0.0335,no_charge
151000,9.0,1c,684.0,18,18,0.0263,no_charge
152800,8.0,1c,813.0,48,48,0.059,no_charge
148901,10.0,1c,561.0,24,24,0.0428,no_charge
155500,9.0,1c,153.0,0,0,0.0,no_charge
160100,9.0,1c,705.0,27,27,0.0383,no_charge
160800,10.0,1c,501.0,9,9,0.018,no_charge
160902,10.0,1c,357.0,6,6,0.0168,no_charge
160901,9.0,1c,441.0,0,0,0.0,no_charge
120600,8.0,1c,576.0,105,105,0.1823,no_charge
122501,8.0,1c,714.0,90,90,0.1261,no_charge
117003,7.0,1c,15.0,6,6,0.4,no_charge
152101,9.0,1c,657.0,33,33,0.0502,no_charge
152600,9.0,1c,282.0,0,0,0.0,no_charge
151800,10.0,1c,705.0,24,24,0.034,no_charge
120900,8.0,1c,573.0,54,54,0.0942,no_charge
122901,8.0,1c,714.0,102,102,0.1429,no_charge
121701,7.0,1c,591.0,96,96,0.1624,no_charge
139300,2.0,1c,471.0,183,48,0.3885,no_charge
128301,9.0,1c,621.0,72,72,0.1159,no_charge
143200,2.0,1c,537.0,147,123,0.2737,no_charge
141900,2.0,1c,444.0,159,36,0.3581,no_charge
150600,1.0,1c,939.0,75,75,0.0799,no_charge
156101,3.0,1c,606.0,42,42,0.0693,no_charge
152700,,1c,12.0,0,0,0.0,no_charge
125900,1.0,1c,219.0,39,12,0.1781,no_charge
125400,3.0,1c,537.0,108,57,0.2011,no_charge
141101,1.0,1c,480.0,225,156,0.4688,no_charge
141102,2.0,1c,273.0,126,72,0.4615,no_charge
157800,3.0,1c,795.0,72,72,0.0906,no_charge
158200,3.0,1c,891.0,75,75,0.0842,no_charge
133600,4.0,1c,702.0,234,21,0.3333,no_charge
134200,3.0,1c,639.0,201,48,0.3146,no_charge
132200,6.0,1c,645.0,207,111,0.3209,no_charge
135200,3.0,1c,390.0,126,114,0.3231,no_charge
131900,6.0,1c,402.0,129,75,0.3209,no_charge
139000,3.0,1c,444.0,180,0,0.4054,no_charge
137800,5.0,1c,465.0,174,0,0.3742,no_charge
137701,7.0,1c,123.0,66,0,0.5366,pays_with_alternative
139900,2.0,1c,669.0,231,93,0.3453,no_charge
138400,3.0,1c,672.0,282,36,0.4196,no_charge
142101,4.0,1c,765.0,195,180,0.2549,no_charge
140400,8.0,1c,522.0,108,57,0.2069,no_charge
140700,10.0,1c,240.0,36,27,0.15,no_charge
139802,6.0,1c,327.0,72,72,0.2202,no_charge
139700,6.0,1c,669.0,177,33,0.2646,no_charge
140601,9.0,1c,237.0,66,36,0.2785,no_charge
141300,4.0,1c,606.0,123,123,0.203,no_charge
142301,9.0,1c,459.0,84,84,0.183,no_charge
139601,5.0,1c,555.0,117,117,0.2108,no_charge
139801,6.0,1c,342.0,75,75,0.2193,no_charge
140300,6.0,1c,474.0,153,18,0.3228,no_charge
147201,7.0,1c,522.0,51,51,0.0977,no_charge
146501,7.0,1c,648.0,102,102,0.1574,no_charge
146201,7.0,1c,687.0,111,87,0.1616,no_charge
147202,7.0,1c,561.0,66,66,0.1176,no_charge
147700,,1c,0.0,0,0,0.0,no_charge
146000,5.0,1c,396.0,69,39,0.1742,no_charge
145300,5.0,1c,471.0,93,75,0.1975,no_charge
149500,10.0,1c,519.0,48,48,0.0925,no_charge
149100,7.0,1c,774.0,126,126,0.1628,no_charge
146600,7.0,1c,732.0,102,102,0.1393,no_charge
120000,1.0,1c,351.0,51,51,0.1453,no_charge
119500,2.0,1c,414.0,54,54,0.1304,no_charge
130700,1.0,1c,654.0,114,114,0.1743,no_charge
133900,7.0,1c,30.0,0,0,0.0,no_charge
135600,8.0,1c,420.0,90,90,0.2143,no_charge
132300,8.0,1c,495.0,90,90,0.1818,no_charge
132600,8.0,1c,450.0,99,99,0.22,no_charge
134900,7.0,1c,471.0,90,90,0.1911,no_charge
136501,6.0,1c,462.0,81,81,0.1753,no_charge
136502,6.0,1c,300.0,51,51,0.17,no_charge
138302,8.0,1c,393.0,87,87,0.2214,no_charge
136601,6.0,1c,618.0,144,144,0.233,no_charge
138301,6.0,1c,264.0,57,57,0.2159,no_charge
138501,6.0,1c,222.0,0,0,0.0,no_charge
138502,3.0,1c,63.0,0,0,0.0,no_charge
118600,7.0,1c,75.0,0,0,0.0,no_charge
127100,7.0,1c,441.0,90,33,0.2041,no_charge
128200,1.0,1c,603.0,183,48,0.3035,no_charge
127300,3.0,1c,465.0,135,57,0.2903,no_charge
128101,3.0,1c,399.0,105,45,0.2632,no_charge
117700,3.0,1c,681.0,48,48,0.0705,no_charge
153700,2.0,1c,597.0,27,27,0.0452,no_charge
153900,2.0,1c,390.0,21,21,0.0538,no_charge
142802,4.0,1c,471.0,123,102,0.2611,no_charge
142801,6.0,1c,375.0,87,75,0.232,no_charge
145000,7.0,1c,603.0,126,102,0.209,no_charge
144300,6.0,1c,828.0,201,180,0.2428,no_charge
144101,4.0,1c,741.0,174,147,0.2348,no_charge
145500,7.0,1c,150.0,12,12,0.08,no_charge
164001,7.0,1c,672.0,18,18,0.0268,no_charge
140100,7.0,1c,486.0,210,129,0.4321,no_charge
139201,4.0,1c,504.0,237,9,0.4702,no_charge
145200,9.0,1c,420.0,36,30,0.0857,no_charge
158101,4.0,1c,1038.0,105,105,0.1012,no_charge
158601,5.0,1c,765.0,57,57,0.0745,no_charge
157301,3.0,1c,447.0,27,27,0.0604,no_charge
158102,3.0,1c,1032.0,87,87,0.0843,no_charge
158603,2.0,1c,174.0,0,0,0.0,no_charge
150101,10.0,1c,141.0,0,0,0.0,no_charge
150900,8.0,1c,420.0,42,42,0.1,no_charge
149600,,1c,0.0,0,0,0.0,no_charge
150302,10.0,1c,297.0,30,30,0.101,no_charge
150301,10.0,1c,252.0,0,0,0.0,no_charge
151900,9.0,1c,618.0,66,66,0.1068,no_charge
151400,10.0,1c,558.0,18,18,0.0323,no_charge
154400,10.0,1c,345.0,0,0,0.0,no_charge
155100,10.0,1c,627.0,0,0,0.0,no_charge
155702,10.0,1c,453.0,0,0,0.0,no_charge
155701,10.0,1c,297.0,0,0,0.0,no_charge
153500,10.0,1c,465.0,0,0,0.0,no_charge
117600,3.0,1c,603.0,48,48,0.0796,no_charge
117800,4.0,1c,366.0,30,24,0.082,no_charge
136801,6.0,1c,342.0,102,87,0.2982,no_charge
135500,7.0,1c,531.0,174,174,0.3277,no_charge
163100,5.0,1c,720.0,21,21,0.0292,no_charge
149800,7.0,1c,801.0,78,78,0.0974,no_charge
150700,6.0,1c,690.0,36,36,0.0522,no_charge
150500,6.0,1c,543.0,48,48,0.0884,no_charge
151500,6.0,1c,771.0,63,63,0.0817,no_charge
148102,6.0,1c,561.0,66,66,0.1176,no_charge
149001,7.0,1c,489.0,36,36,0.0736,no_charge
147100,7.0,1c,708.0,105,66,0.1483,no_charge
145400,9.0,1c,0.0,0,0,0.0,no_charge
146700,9.0,1c,21.0,0,0,0.0,no_charge
163200,9.0,1c,618.0,18,18,0.0291,no_charge
163901,9.0,1c,516.0,0,0,0.0,no_charge
163502,10.0,1c,465.0,9,9,0.0194,no_charge
164100,10.0,1c,6.0,0,0,0.0,no_charge
163501,9.0,1c,294.0,9,9,0.0306,no_charge
163600,10.0,1c,357.0,6,6,0.0168,no_charge
163001,9.0,1c,675.0,6,6,0.0089,no_charge
163301,9.0,1c,345.0,0,0,0.0,no_charge
162800,8.0,1c,276.0,0,0,0.0,no_charge
154902,8.0,1c,702.0,36,36,0.0513,no_charge
154901,8.0,1c,738.0,30,30,0.0407,no_charge
155602,9.0,1c,693.0,18,18,0.026,no_charge
154001,9.0,1c,783.0,51,51,0.0651,no_charge
155601,9.0,1c,675.0,15,15,0.0222,no_charge
154801,9.0,1c,582.0,33,33,0.0567,no_charge
156201,8.0,1c,762.0,24,24,0.0315,no_charge
155901,9.0,1c,654.0,21,21,0.0321,no_charge
154802,8.0,1c,807.0,39,39,0.0483,no_charge
137400,2.0,1c,459.0,0,0,0.0,no_charge
136400,5.0,1c,537.0,0,0,0.0,no_charge
145900,6.0,1c,54.0,0,0,0.0,no_charge
118501,4.0,1c,363.0,27,27,0.0744,no_charge
118502,4.0,1c,417.0,39,39,0.0935,no_charge
129902,5.0,1c,546.0,228,51,0.4176,no_charge
129901,1.0,1c,402.0,201,147,0.5,no_charge
129201,4.0,1c,411.0,153,102,0.3723,no_charge
146301,10.0,1c,222.0,15,15,0.0676,no_charge
146302,10.0,1c,267.0,36,36,0.1348,no_charge
156301,2.0,1c,600.0,39,39,0.065,no_charge
131200,2.0,1c,465.0,234,0,0.5032,pays_with_alternative
130400,3.0,1c,318.0,174,0,0.5472,pays_with_alternative
157000,8.0,1c,543.0,12,12,0.0221,no_charge
156500,7.0,1c,918.0,42,42,0.0458,no_charge
156700,8.0,1c,486.0,0,0,0.0,no_charge
133301,7.0,1c,87.0,0,0,0.0,no_charge
133200,7.0,1c,12.0,0,0,0.0,no_charge
134100,7.0,1c,57.0,0,0,0.0,no_charge
161000,7.0,1c,459.0,9,9,0.0196,no_charge
161300,10.0,1c,597.0,27,27,0.0452,no_charge
123800,9.0,1c,555.0,90,90,0.1622,no_charge
123000,9.0,1c,645.0,57,57,0.0884,no_charge
125000,7.0,1c,501.0,90,90,0.1796,no_charge
124200,7.0,1c,531.0,66,66,0.1243,no_charge
164201,10.0,1c,348.0,0,0,0.0,no_charge
155200,4.0,1c,615.0,27,27,0.0439,no_charge
143100,3.0,1c,825.0,261,183,0.3164,no_charge
142400,1.0,1c,534.0,237,123,0.4438,no_charge
140500,1.0,1c,603.0,264,81,0.4378,no_charge
141000,3.0,1c,687.0,246,48,0.3581,no_charge
141600,1.0,1c,459.0,237,60,0.5163,no_charge
143900,2.0,1c,456.0,150,111,0.3289,no_charge
140000,1.0,1c,744.0,348,69,0.4677,no_charge
139400,2.0,1c,366.0,174,75,0.4754,no_charge
157200,10.0,1c,324.0,0,0,0.0,no_charge
156800,10.0,1c,351.0,6,6,0.0171,no_charge
128700,,1c,0.0,0,0,0.0,no_charge
163700,8.0,1c,777.0,24,24,0.0309,no_charge
119000,1.0,1c,528.0,72,72,0.1364,no_charge
160000,10.0,1c,765.0,6,6,0.0078,no_charge
159900,10.0,1c,561.0,0,0,0.0,no_charge
121600,7.0,1c,894.0,117,117,0.1309,no_charge
122300,8.0,1c,645.0,90,90,0.1395,no_charge
143400,6.0,1c,486.0,99,48,0.2037,no_charge
142600,4.0,1c,429.0,117,63,0.2727,no_charge
143000,1.0,1c,690.0,216,150,0.313,no_charge
143500,1.0,1c,870.0,270,132,0.3103,no_charge
142700,1.0,1c,738.0,282,231,0.3821,no_charge
144500,5.0,1c,612.0,135,63,0.2206,no_charge
143700,1.0,1c,546.0,153,126,0.2802,no_charge
130200,1.0,1c,267.0,0,0,0.0,no_charge
137000,7.0,1c,252.0,93,36,0.369,no_charge
138200,6.0,1c,570.0,162,60,0.2842,no_charge
136300,4.0,1c,639.0,243,0,0.3803,no_charge
137600,5.0,1c,420.0,162,150,0.3857,no_charge
156601,3.0,1c,657.0,54,54,0.0822,no_charge
118400,2.0,1c,891.0,114,114,0.1279,no_charge
154300,1.0,1c,789.0,36,36,0.0456,no_charge
133700,5.0,1c,36.0,0,0,0.0,no_charge
153800,2.0,1c,1026.0,90,90,0.0877,no_charge
135800,6.0,1c,198.0,60,9,0.303,no_charge
131400,1.0,1c,243.0,33,33,0.1358,no_charge
145700,1.0,1c,351.0,114,90,0.3248,no_charge
144900,1.0,1c,393.0,108,108,0.2748,no_charge
126100,4.0,1c,486.0,48,48,0.0988,no_charge
126000,3.0,1c,621.0,93,93,0.1498,no_charge
149200,4.0,1c,705.0,66,66,0.0936,no_charge
148101,2.0,1c,390.0,27,27,0.0692,no_charge
121300,5.0,1c,552.0,63,39,0.1141,no_charge
121200,6.0,1c,492.0,45,21,0.0915,no_charge
129101,6.0,1c,678.0,108,108,0.1593,no_charge
129000,8.0,1c,420.0,54,54,0.1286,no_charge
150800,10.0,1c,663.0,21,21,0.0317,no_charge
122001,4.0,1c,762.0,138,138,0.1811,no_charge
147400,8.0,1c,0.0,0,0,0.0,no_charge
135900,8.0,1c,12.0,0,0,0.0,no_charge
135100,8.0,1c,21.0,0,0,0.0,no_charge
135300,9.0,1c,66.0,0,0,0.0,no_charge
162200,5.0,1c,117.0,0,0,0.0,no_charge
162102,3.0,1c,861.0,42,42,0.0488,no_charge
161700,,1c,0.0,0,0,0.0,no_charge
162602,8.0,1c,411.0,30,30,0.073,no_charge
161600,8.0,1c,387.0,6,6,0.0155,no_charge
162101,5.0,1c,972.0,75,75,0.0772,no_charge
162601,5.0,1c,429.0,21,21,0.049,no_charge
162000,9.0,1c,405.0,9,9,0.0222,no_charge
126801,3.0,1c,432.0,102,6,0.2361,no_charge
128601,2.0,1c,351.0,84,15,0.2393,no_charge
126601,5.0,1c,462.0,90,54,0.1948,no_charge
147002,9.0,1c,189.0,15,15,0.0794,no_charge
147001,10.0,1c,339.0,33,33,0.0973,no_charge
124500,7.0,1c,615.0,153,153,0.2488,no_charge
125300,4.0,1c,507.0,105,105,0.2071,no_charge
123200,5.0,1c,747.0,207,207,0.2771,no_charge
124800,6.0,1c,915.0,237,237,0.259,no_charge
127002,6.0,1c,603.0,132,132,0.2189,no_charge
126401,7.0,1c,567.0,123,123,0.2169,no_charge
127701,7.0,1c,357.0,63,63,0.1765,no_charge
128501,6.0,1c,630.0,87,87,0.1381,no_charge
127001,6.0,1c,702.0,138,138,0.1966,no_charge
145600,6.0,1c,726.0,147,120,0.2025,no_charge
159301,2.0,1c,960.0,69,69,0.0719,no_charge
135700,6.0,1c,18.0,0,0,0.0,no_charge
141201,3.0,1c,291.0,99,27,0.3402,no_charge
142001,5.0,1c,441.0,90,66,0.2041,no_charge
135401,2.0,1c,666.0,132,132,0.1982,no_charge
136700,1.0,1c,795.0,189,189,0.2377,no_charge
117202,1.0,1c,480.0,39,39,0.0812,no_charge
117201,3.0,1c,525.0,33,33,0.0629,no_charge
159000,5.0,1c,747.0,36,36,0.0482,no_charge
121500,5.0,1c,663.0,75,33,0.1131,no_charge
121901,6.0,1c,753.0,93,75,0.1235,no_charge
158900,1.0,1c,294.0,15,15,0.051,no_charge
163302,3.0,1c,528.0,42,42,0.0795,no_charge
120400,5.0,1c,750.0,57,21,0.076,no_charge
119901,2.0,1c,513.0,42,27,0.0819,no_charge
132400,6.0,1c,234.0,0,0,0.0,no_charge
117900,2.0,1c,750.0,81,81,0.108,no_charge
142501,2.0,1c,399.0,102,102,0.2556,no_charge
134600,1.0,1c,462.0,129,129,0.2792,no_charge
123500,5.0,1c,0.0,0,0,0.0,no_charge
131100,8.0,1c,726.0,213,147,0.2934,no_charge
161500,5.0,1c,453.0,9,9,0.0199,no_charge
161201,10.0,1c,519.0,0,0,0.0,no_charge
161100,4.0,1c,909.0,27,27,0.0297,no_charge
139100,10.0,1c,174.0,36,36,0.2069,no_charge
138800,8.0,1c,0.0,0,0,0.0,no_charge
137901,10.0,1c,291.0,57,57,0.1959,no_charge
120301,2.0,1c,669.0,93,93,0.139,no_charge
120701,3.0,1c,675.0,96,96,0.1422,no_charge
119800,8.0,1c,804.0,96,96,0.1194,no_charge
126901,3.0,1c,777.0,105,105,0.1351,no_charge
118800,,1c,0.0,0,0,0.0,no_charge
119600,6.0,1c,627.0,129,129,0.2057,no_charge
125500,4.0,1c,474.0,93,36,0.1962,no_charge
129800,1.0,1c,378.0,177,0,0.4683,no_charge
130300,2.0,1c,546.0,267,72,0.489,no_charge
160202,9.0,1c,534.0,12,12,0.0225,no_charge
160501,9.0,1c,420.0,15,15,0.0357,no_charge
160700,9.0,1c,708.0,0,0,0.0,no_charge
160201,9.0,1c,366.0,12,12,0.0328,no_charge
117001,2.0,1c,1290.0,186,186,0.1442,no_charge
117002,5.0,1c,204.0,51,51,0.25,no_charge
